ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Dilema_Opcion,Categoria,Respuesta
Suj_035,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_035,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_035,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_035,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_035,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_035,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_035,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_035,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_035,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_035,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_035,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_036,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_036,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_036,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_036,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_036,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_036,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_036,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 2
Suj_036,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_036,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_036,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_036,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_036,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_036,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_036,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_036,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_036,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_036,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_036,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_036,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_036,Respuestas de formulario 4,-,,Atencion,-,2,Opción 2
Suj_037,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_037,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_037,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_037,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_037,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_037,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_037,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_037,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_037,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_037,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_037,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_037,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_037,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_037,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_037,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_037,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_037,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_037,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_037,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_037,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_038,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_038,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_038,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_038,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_038,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar
Suj_038,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar
Suj_038,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_038,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_038,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,No cooperar
Suj_038,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_038,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,No cooperar
Suj_038,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_038,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,No cooperar
Suj_038,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_038,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_038,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_038,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,No cooperar
Suj_038,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_038,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_038,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_039,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_039,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_039,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_039,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_039,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_039,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_039,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_039,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_039,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,No cooperar
Suj_039,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_039,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,No cooperar
Suj_039,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_039,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,No cooperar
Suj_039,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_039,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_039,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_039,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,No cooperar
Suj_039,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_039,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_039,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_040,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_040,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_040,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_040,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_040,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_040,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_040,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_040,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_040,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_040,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_040,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_040,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_040,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_040,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_040,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_040,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_040,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_040,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_040,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_040,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_041,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_041,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_041,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_041,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_041,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_041,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar
Suj_041,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 1
Suj_041,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_041,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_041,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_041,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_041,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_041,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_041,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_041,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_041,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_041,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_041,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_041,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_041,Respuestas de formulario 4,-,,Atencion,-,2,Opción 1
Suj_042,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_042,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_042,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_042,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_042,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_042,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_042,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 2
Suj_042,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_042,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,No cooperar
Suj_042,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_042,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,No cooperar
Suj_042,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_042,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_042,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_042,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_042,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_042,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,No cooperar
Suj_042,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_042,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_042,Respuestas de formulario 4,-,,Atencion,-,2,Opción 2
Suj_043,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_043,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_043,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_043,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_043,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_043,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_043,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_043,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_043,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_043,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_043,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_043,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_043,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_043,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_043,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_043,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_043,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_043,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_043,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_043,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_044,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_044,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_044,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_044,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_044,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_044,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_044,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_044,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_044,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,No cooperar
Suj_044,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_044,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_044,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_044,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_044,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_044,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_044,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_044,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_044,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_044,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_044,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_045,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_045,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_045,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_045,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_045,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_045,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_045,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_045,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_045,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_045,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_045,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_045,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_045,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,No cooperar
Suj_045,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_045,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_045,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_045,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,No cooperar
Suj_045,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_045,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_045,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3
Suj_046,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_046,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_046,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_046,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_046,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_046,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_046,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3
Suj_046,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_046,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_046,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_046,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_046,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_046,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_046,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_046,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_046,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_046,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_046,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_046,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_046,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3